"placard-pseudo href","company-logo src","image-hide src","header-col","subtitle-beta","subtitle-beta href","data-points-2c","data-points-2c 2","data-points-2c 3","subtitle-alpha","subtitle-alpha href"
"https://www.loopnet.com/Listing/1532-Howard-St-San-Francisco-CA/38729368/","https://images1.loopnet.com/i2/5yTbgcLhsnnByY_OAAn2DygZwQLNGN3vPLx_ln2g3A8/105/image.jpg","https://images1.loopnet.com/i2/kvrj2lZA7_xUtog8jCfDPwCf62czf0722GtS4BBZGTA/115/multifamily-property-for-sale-1532-howard-st-san-francisco-ca-94103.jpg","1532 Howard St","San Francisco, CA 94103","https://www.loopnet.com/Listing/1532-Howard-St-San-Francisco-CA/38729368/","$4,895,000","15 Unit Apartment Building","8,225 SF","",""
"https://www.loopnet.com/Listing/480-Grant-Ave-San-Francisco-CA/38766618/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/rbSvai26yvyEvnGcYJFwTCK0qHyMBWkvHcTrSgiIfew/115/retail-property-for-sale-480-grant-ave-san-francisco-ca-94108.jpg","480 Grant Ave","San Francisco, CA 94108","https://www.loopnet.com/Listing/480-Grant-Ave-San-Francisco-CA/38766618/","$5,200,000","13,950 SF Retail Building","Built in 1921","",""
"https://www.loopnet.com/Listing/3489-3499-Mission-St-San-Francisco-CA/38698854/","https://images1.loopnet.com/i2/tVTPfr82vMU4Qh6ZzFl03Y8nk6MMyqGTCUkiXVtOia8/105/image.png","https://images1.loopnet.com/i2/VGAvMOWuZL2xLY1-LMJhtpdyLNrlH8fX72K7xDFiFO8/115/retail-property-for-sale-3489-3499-mission-st-san-francisco-ca-94110.jpg","3489-3499 Mission St","San Francisco, CA 94110","https://www.loopnet.com/Listing/3489-3499-Mission-St-San-Francisco-CA/38698854/","$2,350,000","2,804 SF Retail Building","Built in 1900","",""
"https://www.loopnet.com/Listing/135-N-Willard-St-San-Francisco-CA/38695056/","https://images1.loopnet.com/i2/AkDe-FU_dZ3WmFkhzaoPLPZGk-aIjquhAUOb1fu5Irk/105/image.png","https://images1.loopnet.com/i2/O1mNAolm2sBwAV7QWVjYlCCgZ_j1SI9cOsEyRRY33qU/115/multifamily-property-for-sale-135-n-willard-st-san-francisco-ca-94118.jpg","135 N Willard St","San Francisco, CA 94118","https://www.loopnet.com/Listing/135-N-Willard-St-San-Francisco-CA/38695056/","$3,500,000","4.24% Cap Rate","6 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/1555-Yosemite-Ave-San-Francisco-CA/38689311/","https://images1.loopnet.com/i2/FPrDeLksGT1a1b7FU9_0bZe33BIRJyOkCyLKC_p1Xnw/105/image.jpg","https://images1.loopnet.com/i2/edGH8LxD3AgYLILAVMkxsvZo1h4Qwgdq9v632SiE_jQ/115/industrial-property-for-sale-1555-yosemite-ave-san-francisco-ca-94124.jpg","1555 Yosemite Ave","San Francisco, CA 94124","https://www.loopnet.com/Listing/1555-Yosemite-Ave-San-Francisco-CA/38689311/","$575,000","1 Unit Available","911 SF Unit","",""
"https://www.loopnet.com/Listing/1501-Howard-St-San-Francisco-CA/38674187/","https://images1.loopnet.com/i2/LEp4skL55nHSw-Mw-aPkCc8jvjVOOdsFjRYWqlbSqRI/105/image.jpg","https://images1.loopnet.com/i2/wVhAXZPqMBu08Ez6QljHi1foqOJH7y0ICoCUwNVM2V0/115/industrial-property-for-sale-1501-howard-st-san-francisco-ca-94103.jpg","1501 Howard St","San Francisco, CA 94103","https://www.loopnet.com/Listing/1501-Howard-St-San-Francisco-CA/38674187/","$2,500,000","7,905 SF Industrial Building","Built in 1962","Commercial Flex Space Building","https://www.loopnet.com/Listing/1501-Howard-St-San-Francisco-CA/38674187/"
"https://www.loopnet.com/Listing/3260-26th-St-San-Francisco-CA/38672768/","https://images1.loopnet.com/i2/t1CKMhP0xnh4a7vP5PvvUqRGsz-2zFk1PVeMchh556k/105/image.png","https://images1.loopnet.com/i2/_GOjRBJ-hgzasu9NfkRZHhWpy13UrewS6HXq8TcOJaI/115/land-property-for-sale-3260-26th-st-san-francisco-ca-94110.jpg","3260 26th St","San Francisco, CA 94110","https://www.loopnet.com/Listing/3260-26th-St-San-Francisco-CA/38672768/","$9,499,999","1 Commercial Lot","0.17 AC Lot","",""
"https://www.loopnet.com/Listing/700-Baker-St-San-Francisco-CA/38658059/","https://images1.loopnet.com/i2/W5oC_bJ5d2p7F1ds7dZglWeYNcjMGCmAY5zyA3rWLS8/105/image.jpg","https://images1.loopnet.com/i2/HCmc_xKLMgqxBO4_PWqrbEqBBJNGrPqGfpWkDP_q0sg/115/multifamily-property-for-sale-700-baker-st-san-francisco-ca-94115.jpg","700 Baker St","San Francisco, CA 94115","https://www.loopnet.com/Listing/700-Baker-St-San-Francisco-CA/38658059/","$3,375,000","5.65% Cap Rate","6 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/1441-Bush-St-San-Francisco-CA/38646989/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/tEjGw8nHqcbPDEpb99GDr2gwkf5K1e5BlPIV-vdDhm0/115/retail-property-for-sale-1441-bush-st-san-francisco-ca-94109.jpg","1441 Bush St","San Francisco, CA 94109","https://www.loopnet.com/Listing/1441-Bush-St-San-Francisco-CA/38646989/","$1,795,000","3,712 SF Retail Building","Built in 1914","",""
"https://www.loopnet.com/Listing/3318-3320-22nd-St-San-Francisco-CA/38627409/","https://images1.loopnet.com/i2/W5oC_bJ5d2p7F1ds7dZglWeYNcjMGCmAY5zyA3rWLS8/105/image.jpg","https://images1.loopnet.com/i2/YRfWaBnr_gYn5SsaGMtjTQhJFAzZzKmP83tF-T3ZesA/115/multifamily-property-for-sale-3318-3320-22nd-st-san-francisco-ca-94110.jpg","3318-3320 22nd St","San Francisco, CA 94110","https://www.loopnet.com/Listing/3318-3320-22nd-St-San-Francisco-CA/38627409/","$3,375,000","5.73% Cap Rate","4 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/1-5-Lowell-St-San-Francisco-CA/38624844/","https://images1.loopnet.com/i2/mn0WxN8tnpXKtRiuQ7UACPA-mQhvFUkRVWzeXu71Sos/105/image.jpg","https://images1.loopnet.com/i2/8QinZe-YhbECH_VRyvloZRMPhcKzoYMv0WM_66kvpyY/115/multifamily-property-for-sale-1-5-lowell-st-san-francisco-ca-94112.jpg","1-5 Lowell St","San Francisco, CA 94112","https://www.loopnet.com/Listing/1-5-Lowell-St-San-Francisco-CA/38624844/","$2,150,000","5.60% Cap Rate","8 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/2391-2393-Mission-St-San-Francisco-CA/38609913/","https://images1.loopnet.com/i2/9nLcGwPL_1ND21xRIUcKl2JIRaWQOU0Pov3C5dctk0o/105/image.jpg","https://images1.loopnet.com/i2/BnSRarUJ1arVzwvRmX23WRapEk_boak766CeJmSTD8w/115/multifamily-property-for-sale-2391-2393-mission-st-san-francisco-ca-94110.jpg","2391-2393 Mission St","San Francisco, CA 94110","https://www.loopnet.com/Listing/2391-2393-Mission-St-San-Francisco-CA/38609913/","$1,248,000","6.61% Cap Rate","3 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/1454-S-Van-Ness-Ave-San-Francisco-CA/38560247/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/YqMI8L6q7ctMYEUXuCODDZcTryloOPB45pMzgFyB40g/115/multifamily-property-for-sale-1454-s-van-ness-ave-san-francisco-ca-94110.jpg","1454 S Van Ness Ave","San Francisco, CA 94110","https://www.loopnet.com/Listing/1454-S-Van-Ness-Ave-San-Francisco-CA/38560247/","$4,400,000","5.08% Cap Rate","5 Unit Apartment Building","Assumable 3.5% Loan Through 2030","https://www.loopnet.com/Listing/1454-S-Van-Ness-Ave-San-Francisco-CA/38560247/"
"https://www.loopnet.com/Listing/811-815-Oak-St-San-Francisco-CA/38559337/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/rG0w9TwiyHEen6ARa01qrn58u_ENQjFtR2LJPF3B2-Q/115/multifamily-property-for-sale-811-815-oak-st-san-francisco-ca-94117.jpg","811-815 Oak St","San Francisco, CA 94117","https://www.loopnet.com/Listing/811-815-Oak-St-San-Francisco-CA/38559337/","$4,500,000","6.04% Cap Rate","4 Unit Apartment Building","Turnkey Fourplex  /  1 Million+ In Upgrades","https://www.loopnet.com/Listing/811-815-Oak-St-San-Francisco-CA/38559337/"
"https://www.loopnet.com/Listing/377-6th-St-San-Francisco-CA/38536360/","https://images1.loopnet.com/i2/LEp4skL55nHSw-Mw-aPkCc8jvjVOOdsFjRYWqlbSqRI/105/image.jpg","https://images1.loopnet.com/i2/mIxwV9ztilKr-lQNwpUDRpx7oTbOhwAq-fq0KQPccpI/115/office-retail-property-for-sale-377-6th-st-san-francisco-ca-94103.jpg","377 6th St","San Francisco, CA 94103","https://www.loopnet.com/Listing/377-6th-St-San-Francisco-CA/38536360/","$399,500","1 Unit Available","492 SF Unit","Brand-New Commercial Condo For Sale - RENOU","https://www.loopnet.com/Listing/377-6th-St-San-Francisco-CA/38536360/"
"https://www.loopnet.com/Listing/729-Minna-St-San-Francisco-CA/38509308/","https://images1.loopnet.com/i2/UH-R_rbKCpA0EV9Qv-JLvM0dv5IWyUzf-dK0C4wV1BE/105/image.jpg","https://images1.loopnet.com/i2/fO9c_LjzH_6G7wDB91fGUIDiWiFG1Xq3FWl3RC3b7c4/115/industrial-property-for-sale-729-minna-st-san-francisco-ca-94103.jpg","729 Minna St","San Francisco, CA 94103","https://www.loopnet.com/Listing/729-Minna-St-San-Francisco-CA/38509308/","$995,000","2,435 SF Industrial Building","Built in 1909","",""
"https://www.loopnet.com/Listing/1520-Leavenworth-St-San-Francisco-CA/38486976/","https://images1.loopnet.com/i2/mxgsmfug4nL6xrvlGKh81vCqEraIfSsgQHp9cj_Ferc/105/image.jpg","https://images1.loopnet.com/i2/Of8A60qEG3H3JkebbN-vkIs3asGrwGUS0QJIBrz-Wws/115/multifamily-property-for-sale-1520-leavenworth-st-san-francisco-ca-94109.jpg","1520 Leavenworth St","San Francisco, CA 94109","https://www.loopnet.com/Listing/1520-Leavenworth-St-San-Francisco-CA/38486976/","$2,995,000","5.42% Cap Rate","7 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/4826-4828-Mission-St-San-Francisco-CA/38478785/","https://images1.loopnet.com/i2/W5oC_bJ5d2p7F1ds7dZglWeYNcjMGCmAY5zyA3rWLS8/105/image.jpg","https://images1.loopnet.com/i2/qc38cKsP-9RH_Jbnv-L_hVyPj0Z26Dv_gnmt8acpFKs/115/multifamily-property-for-sale-4826-4828-mission-st-san-francisco-ca-94112.jpg","4826-4828 Mission St","San Francisco, CA 94112","https://www.loopnet.com/Listing/4826-4828-Mission-St-San-Francisco-CA/38478785/","$2,395,500","6.22% Cap Rate","4 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/2690-Jackson-St-San-Francisco-CA/38478273/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/BC-jNrVmZadyGwhjSHo1OWMKlVtbiYm3o-xNXj0mr9A/115/specialty-property-for-sale-2690-jackson-st-san-francisco-ca-94115.jpg","2690 Jackson St","San Francisco, CA 94115","https://www.loopnet.com/Listing/2690-Jackson-St-San-Francisco-CA/38478273/","$7,495,000","School","4,602 SF","Vacant Building in Pacific Heights","https://www.loopnet.com/Listing/2690-Jackson-St-San-Francisco-CA/38478273/"
"https://www.loopnet.com/Listing/3700-16th-St-San-Francisco-CA/38477251/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/2ckaaxV8myq2TK4p2Ia6vlQj1ZWUKhVuJoAfhRH_h7Q/115/multifamily-property-for-sale-3700-16th-st-san-francisco-ca-94114.jpg","3700 16th St","San Francisco, CA 94114","https://www.loopnet.com/Listing/3700-16th-St-San-Francisco-CA/38477251/","$3,000,000","5.50% Cap Rate","8 Unit Apartment Building","Corona Heights","https://www.loopnet.com/Listing/3700-16th-St-San-Francisco-CA/38477251/"
"https://www.loopnet.com/Listing/1359-Van-Dyke-Ave-San-Francisco-CA/38442816/","https://images1.loopnet.com/i2/5zkguhyDHpKgcfLJOO3WRQ4HrhW3PdLsGRzuQknvBoE/105/image.jpg","https://images1.loopnet.com/i2/KAX21WrtKi01gVAtdx7scJmzfP388kLa_v3qEUm4Ljw/115/industrial-property-for-sale-1359-van-dyke-ave-san-francisco-ca-94124.jpg","1359 Van Dyke Ave","San Francisco, CA 94124","https://www.loopnet.com/Listing/1359-Van-Dyke-Ave-San-Francisco-CA/38442816/","$990,000","2,500 SF Industrial Building","Built in 1961","",""
"https://www.loopnet.com/Listing/3927-3929-Sacramento-St-San-Francisco-CA/38439473/","https://images1.loopnet.com/i2/sMmjtVkLviEI-Ydwh6HRjkJZM7Fk6_u92oMfbyvH6ek/105/image.jpg","https://images1.loopnet.com/i2/KqGLfYfGaATzyEnkH8iqe_zXpI_2DKd9OEeXeK2e3kM/115/retail-property-for-sale-3927-3929-sacramento-st-san-francisco-ca-94118.jpg","3927-3929 Sacramento St","San Francisco, CA 94118","https://www.loopnet.com/Listing/3927-3929-Sacramento-St-San-Francisco-CA/38439473/","$2,100,000","2,785 SF Retail Building","Built in 1900","",""
"https://www.loopnet.com/Listing/66-68-Moss-St-San-Francisco-CA/38423388/","https://images1.loopnet.com/i2/9nLcGwPL_1ND21xRIUcKl2JIRaWQOU0Pov3C5dctk0o/105/image.jpg","https://images1.loopnet.com/i2/TgFSAVVxadaoN6u3RLJtZTUzpG35HRMnruwc4bkUPvc/115/multifamily-property-for-sale-66-68-moss-st-san-francisco-ca-94103.jpg","66-68 Moss St","San Francisco, CA 94103","https://www.loopnet.com/Listing/66-68-Moss-St-San-Francisco-CA/38423388/","$1,300,000","5.72% Cap Rate","3 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/490-Post-St-San-Francisco-CA/38419322/","https://images1.loopnet.com/i2/XljzfyfQGCZaJx0mteNMVUxgfBnA8PUWajRJsv89yT8/105/image.png","https://images1.loopnet.com/i2/5FLpkrxTJhQV8SSng8V8g7H9AFVthtcn2RZFNTPyWOQ/115/office-medical-property-for-sale-490-post-st-san-francisco-ca-94102.jpg","490 Post St","San Francisco, CA 94102","https://www.loopnet.com/Listing/490-Post-St-San-Francisco-CA/38419322/","$1,580,000","1 Unit Available","1,580 SF Unit","",""
"https://www.loopnet.com/Listing/1364-1368-47th-Ave-San-Francisco-CA/38396197/","https://images1.loopnet.com/i2/9nLcGwPL_1ND21xRIUcKl2JIRaWQOU0Pov3C5dctk0o/105/image.jpg","https://images1.loopnet.com/i2/gwyQ3erhdUH8Qs5ioOz9cH4epwOyws9SomOBmqKgv40/115/multifamily-property-for-sale-1364-1368-47th-ave-san-francisco-ca-94122.jpg","1364-1368 47th Ave","San Francisco, CA 94122","https://www.loopnet.com/Listing/1364-1368-47th-Ave-San-Francisco-CA/38396197/","$1,550,000","5.27% Cap Rate","5 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/1980-Mission-St-San-Francisco-CA/38376847/","https://images1.loopnet.com/i2/-iyvt1Ug3rTd7UENZmzoqYFSM9_deId0nS_w4hzV-Vg/105/image.jpg","https://images1.loopnet.com/i2/CFeKDCVsqab3qlsP_n_45CCeiPGlE4QxL4ApCWCTeGc/115/office-property-for-sale-1980-mission-st-san-francisco-ca-94103.jpg","1980 Mission St","San Francisco, CA 94103","https://www.loopnet.com/Listing/1980-Mission-St-San-Francisco-CA/38376847/","$4,780,000","11,980 SF Office Building","Built in 1924","",""
"https://www.loopnet.com/Listing/3400-3420-Geary-Blvd-San-Francisco-CA/38373751/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/VvXCqy1XZi8yNPjY9Dd-L6_Pe0rbkJLWh2VgiWWuSg0/115/office-property-for-sale-3400-3420-geary-blvd-san-francisco-ca-94118.jpg","3400-3420 Geary Blvd","San Francisco, CA 94118","https://www.loopnet.com/Listing/3400-3420-Geary-Blvd-San-Francisco-CA/38373751/","$6,500,000","20,515 SF Office Building","Built in 1915","",""
"https://www.loopnet.com/Listing/4328-4330-Geary-Blvd-San-Francisco-CA/38359382/","https://images1.loopnet.com/i2/s76Hrz5tslw_wvn7AmJmUcLOU_COY_0TXQ4NWVpvRh0/105/image.jpg","https://images1.loopnet.com/i2/V9auGmZRW7Wkkl6utPXhy091qalwP0IZ0iM0okVFCuY/115/multifamily-property-for-sale-4328-4330-geary-blvd-san-francisco-ca-94118.jpg","4328-4330 Geary Blvd","San Francisco, CA 94118","https://www.loopnet.com/Listing/4328-4330-Geary-Blvd-San-Francisco-CA/38359382/","$2,475,000","8.00% Cap Rate","12 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/1183-1185-Howard-St-San-Francisco-CA/38343985/","https://images1.loopnet.com/i2/sMmjtVkLviEI-Ydwh6HRjkJZM7Fk6_u92oMfbyvH6ek/105/image.jpg","https://images1.loopnet.com/i2/JOWCmT-AaPsvEMs876itYkzqoZrEfTvGU-Zz_Z-PJeY/115/retail-property-for-sale-1183-1185-howard-st-san-francisco-ca-94103.jpg","1183-1185 Howard St","San Francisco, CA 94103","https://www.loopnet.com/Listing/1183-1185-Howard-St-San-Francisco-CA/38343985/","$1,795,000","5,260 SF Retail Building","Built in 1907","",""
"https://www.loopnet.com/Listing/734-752-Vallejo-St-San-Francisco-CA/38310441/","https://images1.loopnet.com/i2/s76Hrz5tslw_wvn7AmJmUcLOU_COY_0TXQ4NWVpvRh0/105/image.jpg","https://images1.loopnet.com/i2/Zu1D_V9eFkk1LG6fwhRdx7QOhrD1oU2ljEGp8iKf91Q/115/multifamily-property-for-sale-734-752-vallejo-st-san-francisco-ca-94133.jpg","734-752 Vallejo St","San Francisco, CA 94133","https://www.loopnet.com/Listing/734-752-Vallejo-St-San-Francisco-CA/38310441/","$3,300,000","6.66% Cap Rate","35 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/1380-48th-Ave-San-Francisco-CA/38255221/","https://images1.loopnet.com/i2/mn0WxN8tnpXKtRiuQ7UACPA-mQhvFUkRVWzeXu71Sos/105/image.jpg","https://images1.loopnet.com/i2/r55MgEOKkMfOTJlBjQXyds77dmcdWHlR1j0a-x0EIE0/115/multifamily-property-for-sale-1380-48th-ave-san-francisco-ca-94122.jpg","1380 48th Ave","San Francisco, CA 94122","https://www.loopnet.com/Listing/1380-48th-Ave-San-Francisco-CA/38255221/","$2,898,000","6.04% Cap Rate","8 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/1-Loomis-St-San-Francisco-CA/38188683/","https://images1.loopnet.com/i2/4nFa_hPLCyTrY5GXLONEV1fAE6N3JmIkGpA8SVXYdUg/105/image.jpg","https://images1.loopnet.com/i2/vMDlO7xz7Y32-czdZfa0MKRTmII_HE4FiVqw1RSBYxM/115/industrial-property-for-sale-1-loomis-st-san-francisco-ca-94124.jpg","1 Loomis St","San Francisco, CA 94124","https://www.loopnet.com/Listing/1-Loomis-St-San-Francisco-CA/38188683/","$1,500,000","3,150 SF Industrial Building","Built in 1945","",""
"https://www.loopnet.com/Listing/2235-Mission-St-San-Francisco-CA/38188079/","https://images1.loopnet.com/i2/L8Nd-ddKgJIRoYislnG21P2o126HeNiNvKj54Rwa9II/105/image.jpg","https://images1.loopnet.com/i2/cDSj8Sx3R6TPeelhGyHcrb_qUJyztR5_yzW7Ji1BpA8/115/retail-property-for-sale-2235-mission-st-san-francisco-ca-94110.jpg","2235 Mission St","San Francisco, CA 94110","https://www.loopnet.com/Listing/2235-Mission-St-San-Francisco-CA/38188079/","$1,950,000","1 Unit Available","3,600 SF Unit","",""
"https://www.loopnet.com/Listing/1475-Donner-Ave-San-Francisco-CA/38174014/","https://images1.loopnet.com/i2/-iyvt1Ug3rTd7UENZmzoqYFSM9_deId0nS_w4hzV-Vg/105/image.jpg","https://images1.loopnet.com/i2/gxLgJ_CuK5xSBbM0sy3DeSpKXJ1-2EizZngyDYC8xts/115/industrial-property-for-sale-1475-donner-ave-san-francisco-ca-94124.jpg","1475 Donner Ave","San Francisco, CA 94124","https://www.loopnet.com/Listing/1475-Donner-Ave-San-Francisco-CA/38174014/","$2,050,000","8,000 SF Industrial Building","Built in 1965","$256 PSF.","https://www.loopnet.com/Listing/1475-Donner-Ave-San-Francisco-CA/38174014/"
"https://www.loopnet.com/Listing/743-Clementina-St-San-Francisco-CA/38159391/","https://images1.loopnet.com/i2/X8KdwiN--mKqeXeDEwHPXYkgf-u4kMt8qnpMDSrLGrw/105/image.jpg","https://images1.loopnet.com/i2/UtmmIV2gLStGmaIIf1Q9BmwPNqDNvH3eHSm77SVoGks/115/office-property-for-sale-743-clementina-st-san-francisco-ca-94103.jpg","743 Clementina St","San Francisco, CA 94103","https://www.loopnet.com/Listing/743-Clementina-St-San-Francisco-CA/38159391/","$1,850,000","3,600 SF Office Building","Built in 1910","",""
"https://www.loopnet.com/Listing/Generational-Real-Estate-Portfolio/38158284/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/GtB3tmDL2h91enPL5QcgaCgkkEh4kbOSvEQTgMdUSu4/115/generational-real-estate-portfolio-for-sale-san-francisco-ca.jpg","Generational Real Estate Portfolio","","","$130,000,000","10 Properties | Mixed Types","","",""
"https://www.loopnet.com/Listing/2211-Van-Ness-Ave-San-Francisco-CA/38158124/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/3xdJugSsKlf-YhgzLOxdmIIAaqjLUMGggEDNen07m5A/115/retail-property-for-sale-2211-van-ness-ave-san-francisco-ca-94109.jpg","2211 Van Ness Ave","San Francisco, CA 94109","https://www.loopnet.com/Listing/2211-Van-Ness-Ave-San-Francisco-CA/38158124/","$2,900,000","5,050 SF Retail Building","Built in 1900","",""
"https://www.loopnet.com/Listing/2209-Van-Ness-Ave-San-Francisco-CA/38158087/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/0BI5bR6ZPqn4ksUDQijjsMYzxmZ_upJmBNtQ910XGI0/115/office-property-for-sale-2209-van-ness-ave-san-francisco-ca-94109.jpg","2209 Van Ness Ave","San Francisco, CA 94109","https://www.loopnet.com/Listing/2209-Van-Ness-Ave-San-Francisco-CA/38158087/","$5,500,000","11,381 SF Office Building","Built in 1900","",""
"https://www.loopnet.com/Listing/2151-Van-Ness-Ave-San-Francisco-CA/38158016/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/lM7guWfYgqmOSiMD2RaAkL3FWFkQUMQufpGPyiwTxlY/115/specialty-property-for-sale-2151-van-ness-ave-san-francisco-ca-94109.jpg","2151 Van Ness Ave","San Francisco, CA 94109","https://www.loopnet.com/Listing/2151-Van-Ness-Ave-San-Francisco-CA/38158016/","$7,000,000","Religious Facility","27,912 SF","Saint Brigid Catholic Church","https://www.loopnet.com/Listing/2151-Van-Ness-Ave-San-Francisco-CA/38158016/"
"https://www.loopnet.com/Listing/1946-Van-Ness-Ave-San-Francisco-CA/38157974/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/3YUDh3uWqtkYqRUZjpTMOoJQbt4iaSuSyW1YUi7BPfo/115/office-property-for-sale-1946-van-ness-ave-san-francisco-ca-94109.jpg","1946 Van Ness Ave","San Francisco, CA 94109","https://www.loopnet.com/Listing/1946-Van-Ness-Ave-San-Francisco-CA/38157974/","$8,200,000","25,350 SF Office Building","Built in 1920","",""
"https://www.loopnet.com/Listing/1142-Van-Ness-Ave-San-Francisco-CA/38157929/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/tw0DAJfKcYl0W9Ha-PxRSpgYV0vfzdr5fYf7G1yuuPY/115/specialty-property-for-sale-1142-van-ness-ave-san-francisco-ca-94109.jpg","1142 Van Ness Ave","San Francisco, CA 94109","https://www.loopnet.com/Listing/1142-Van-Ness-Ave-San-Francisco-CA/38157929/","$18,400,000","Lodge/Meeting Hall","52,475 SF","The Concordia-Argonaut Club","https://www.loopnet.com/Listing/1142-Van-Ness-Ave-San-Francisco-CA/38157929/"
"https://www.loopnet.com/Listing/1055-Pine-St-San-Francisco-CA/38157856/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/zXBV5hA2s76n9lCexKyFkDDoXHE03dptHlznA_wndLo/115/specialty-property-for-sale-1055-pine-st-san-francisco-ca-94109.jpg","1055 Pine St","San Francisco, CA 94109","https://www.loopnet.com/Listing/1055-Pine-St-San-Francisco-CA/38157856/","$20,000,000","Specialty","36,213 SF","",""
"https://www.loopnet.com/Listing/491-Post-St-San-Francisco-CA/38157780/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/IFEU-Sd42ToiV9WCmBS4BeiEIc7EPMSSIKvPd0CJzGQ/115/specialty-property-for-sale-491-post-st-san-francisco-ca-94102.jpg","491 Post St","San Francisco, CA 94102","https://www.loopnet.com/Listing/491-Post-St-San-Francisco-CA/38157780/","$15,000,000","School","39,936 SF","",""
"https://www.loopnet.com/Listing/151-Noe-St-San-Francisco-CA/38157752/","https://images1.loopnet.com/i2/Ki1Jep6hRHwWrcxy2I5_Mi5JqrrB7rxof10UiQPKa-M/105/image.png","https://images1.loopnet.com/i2/K9LQIREbqrC8KqjUredek3KD6vBdzF1WRFOC7POnz3Q/115/retail-property-for-sale-151-noe-st-san-francisco-ca-94114.jpg","151 Noe St","San Francisco, CA 94114","https://www.loopnet.com/Listing/151-Noe-St-San-Francisco-CA/38157752/","$1,018,000","7.75% Cap Rate","1,100 SF Retail Building","L'Ardoise Bistro","https://www.loopnet.com/Listing/151-Noe-St-San-Francisco-CA/38157752/"
"https://www.loopnet.com/Listing/150-Hayes-St-San-Francisco-CA/38157677/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/vUaznNwAJm6cOuIpWwrXMSlPGVE6Dtcep99Jq8LzI2Q/115/office-property-for-sale-150-hayes-st-san-francisco-ca-94102.jpg","150 Hayes St","San Francisco, CA 94102","https://www.loopnet.com/Listing/150-Hayes-St-San-Francisco-CA/38157677/","$29,000,000","138,460 SF Office Building","Built in 1959","",""
